,Prognosis,Prog_obj
4297,25,Hypoglycemia
4298,31,Osteoarthristis
4299,5,Arthritis
4300,0,(vertigo) Paroymsal  Positional Vertigo
4301,2,Acne
4302,38,Urinary tract infection
4303,35,Psoriasis
4304,27,Impetigo
4305,15,Fungal infection
4306,4,Allergy
4307,16,GERD
4308,9,Chronic cholestasis
4309,14,Drug Reaction
4310,33,Peptic ulcer diseae
4311,1,AIDS
4312,12,Diabetes 
4313,17,Gastroenteritis
4314,6,Bronchial Asthma
4315,23,Hypertension 
4316,30,Migraine
4317,7,Cervical spondylosis
4318,32,Paralysis (brain hemorrhage)
4319,28,Jaundice
4320,29,Malaria
4321,8,Chicken pox
4322,11,Dengue
4323,37,Typhoid
4324,40,hepatitis A
4325,19,Hepatitis B
4326,20,Hepatitis C
4327,21,Hepatitis D
4328,22,Hepatitis E
4329,3,Alcoholic hepatitis
4330,36,Tuberculosis
4331,10,Common Cold
4332,34,Pneumonia
4333,13,Dimorphic hemmorhoids(piles)
4334,18,Heart attack
4335,39,Varicose veins
4336,26,Hypothyroidism
4337,24,Hyperthyroidism
4338,25,Hypoglycemia
4339,31,Osteoarthristis
4340,5,Arthritis
4341,0,(vertigo) Paroymsal  Positional Vertigo
4342,2,Acne
4343,38,Urinary tract infection
4344,35,Psoriasis
4345,27,Impetigo
4346,15,Fungal infection
4347,4,Allergy
4348,16,GERD
4349,9,Chronic cholestasis
4350,14,Drug Reaction
4351,33,Peptic ulcer diseae
4352,1,AIDS
4353,12,Diabetes 
4354,17,Gastroenteritis
4355,6,Bronchial Asthma
4356,23,Hypertension 
4357,30,Migraine
4358,7,Cervical spondylosis
4359,32,Paralysis (brain hemorrhage)
4360,28,Jaundice
4361,29,Malaria
4362,8,Chicken pox
4363,11,Dengue
4364,37,Typhoid
4365,40,hepatitis A
4366,19,Hepatitis B
4367,20,Hepatitis C
4368,21,Hepatitis D
4369,22,Hepatitis E
4370,3,Alcoholic hepatitis
4371,36,Tuberculosis
4372,10,Common Cold
4373,34,Pneumonia
4374,13,Dimorphic hemmorhoids(piles)
4375,18,Heart attack
4376,39,Varicose veins
4377,26,Hypothyroidism
4378,24,Hyperthyroidism
4379,25,Hypoglycemia
4380,31,Osteoarthristis
4381,5,Arthritis
4382,0,(vertigo) Paroymsal  Positional Vertigo
4383,2,Acne
4384,38,Urinary tract infection
4385,35,Psoriasis
4386,27,Impetigo
4387,15,Fungal infection
4388,4,Allergy
4389,16,GERD
4390,9,Chronic cholestasis
4391,14,Drug Reaction
4392,33,Peptic ulcer diseae
4393,1,AIDS
4394,12,Diabetes 
4395,17,Gastroenteritis
4396,6,Bronchial Asthma
4397,23,Hypertension 
4398,30,Migraine
4399,7,Cervical spondylosis
4400,32,Paralysis (brain hemorrhage)
4401,28,Jaundice
4402,29,Malaria
4403,8,Chicken pox
4404,11,Dengue
4405,37,Typhoid
4406,40,hepatitis A
4407,19,Hepatitis B
4408,20,Hepatitis C
4409,21,Hepatitis D
4410,22,Hepatitis E
4411,3,Alcoholic hepatitis
4412,36,Tuberculosis
4413,10,Common Cold
4414,34,Pneumonia
4415,13,Dimorphic hemmorhoids(piles)
4416,18,Heart attack
4417,39,Varicose veins
4418,26,Hypothyroidism
4419,24,Hyperthyroidism
4420,25,Hypoglycemia
4421,31,Osteoarthristis
4422,5,Arthritis
4423,0,(vertigo) Paroymsal  Positional Vertigo
4424,2,Acne
4425,38,Urinary tract infection
4426,35,Psoriasis
4427,27,Impetigo
4428,15,Fungal infection
4429,4,Allergy
4430,16,GERD
4431,9,Chronic cholestasis
4432,14,Drug Reaction
4433,33,Peptic ulcer diseae
4434,1,AIDS
4435,12,Diabetes 
4436,17,Gastroenteritis
4437,6,Bronchial Asthma
4438,23,Hypertension 
4439,30,Migraine
4440,7,Cervical spondylosis
4441,32,Paralysis (brain hemorrhage)
4442,28,Jaundice
4443,29,Malaria
4444,8,Chicken pox
4445,11,Dengue
4446,37,Typhoid
4447,40,hepatitis A
4448,19,Hepatitis B
4449,20,Hepatitis C
4450,21,Hepatitis D
4451,22,Hepatitis E
4452,3,Alcoholic hepatitis
4453,36,Tuberculosis
4454,10,Common Cold
4455,34,Pneumonia
4456,13,Dimorphic hemmorhoids(piles)
4457,18,Heart attack
4458,39,Varicose veins
4459,26,Hypothyroidism
4460,24,Hyperthyroidism
4461,25,Hypoglycemia
4462,31,Osteoarthristis
4463,5,Arthritis
4464,0,(vertigo) Paroymsal  Positional Vertigo
4465,2,Acne
4466,38,Urinary tract infection
4467,35,Psoriasis
4468,27,Impetigo
4469,15,Fungal infection
4470,4,Allergy
4471,16,GERD
4472,9,Chronic cholestasis
4473,14,Drug Reaction
4474,33,Peptic ulcer diseae
4475,1,AIDS
4476,12,Diabetes 
4477,17,Gastroenteritis
4478,6,Bronchial Asthma
4479,23,Hypertension 
4480,30,Migraine
4481,7,Cervical spondylosis
4482,32,Paralysis (brain hemorrhage)
4483,28,Jaundice
4484,29,Malaria
4485,8,Chicken pox
4486,11,Dengue
4487,37,Typhoid
4488,40,hepatitis A
4489,19,Hepatitis B
4490,20,Hepatitis C
4491,21,Hepatitis D
4492,22,Hepatitis E
4493,3,Alcoholic hepatitis
4494,36,Tuberculosis
4495,10,Common Cold
4496,34,Pneumonia
4497,13,Dimorphic hemmorhoids(piles)
4498,18,Heart attack
4499,39,Varicose veins
4500,26,Hypothyroidism
4501,24,Hyperthyroidism
4502,25,Hypoglycemia
4503,31,Osteoarthristis
4504,5,Arthritis
4505,0,(vertigo) Paroymsal  Positional Vertigo
4506,2,Acne
4507,38,Urinary tract infection
4508,35,Psoriasis
4509,27,Impetigo
4510,15,Fungal infection
4511,4,Allergy
4512,16,GERD
4513,9,Chronic cholestasis
4514,14,Drug Reaction
4515,33,Peptic ulcer diseae
4516,1,AIDS
4517,12,Diabetes 
4518,17,Gastroenteritis
4519,6,Bronchial Asthma
4520,23,Hypertension 
4521,30,Migraine
4522,7,Cervical spondylosis
4523,32,Paralysis (brain hemorrhage)
4524,28,Jaundice
4525,29,Malaria
4526,8,Chicken pox
4527,11,Dengue
4528,37,Typhoid
4529,40,hepatitis A
4530,19,Hepatitis B
4531,20,Hepatitis C
4532,21,Hepatitis D
4533,22,Hepatitis E
4534,3,Alcoholic hepatitis
4535,36,Tuberculosis
4536,10,Common Cold
4537,34,Pneumonia
4538,13,Dimorphic hemmorhoids(piles)
4539,18,Heart attack
4540,39,Varicose veins
4541,26,Hypothyroidism
4542,24,Hyperthyroidism
4543,25,Hypoglycemia
4544,31,Osteoarthristis
4545,5,Arthritis
4546,0,(vertigo) Paroymsal  Positional Vertigo
4547,2,Acne
4548,38,Urinary tract infection
4549,35,Psoriasis
4550,27,Impetigo
4551,15,Fungal infection
4552,4,Allergy
4553,16,GERD
4554,9,Chronic cholestasis
4555,14,Drug Reaction
4556,33,Peptic ulcer diseae
4557,1,AIDS
4558,12,Diabetes 
4559,17,Gastroenteritis
4560,6,Bronchial Asthma
4561,23,Hypertension 
4562,30,Migraine
4563,7,Cervical spondylosis
4564,32,Paralysis (brain hemorrhage)
4565,28,Jaundice
4566,29,Malaria
4567,8,Chicken pox
4568,11,Dengue
4569,37,Typhoid
4570,40,hepatitis A
4571,19,Hepatitis B
4572,20,Hepatitis C
4573,21,Hepatitis D
4574,22,Hepatitis E
4575,3,Alcoholic hepatitis
4576,36,Tuberculosis
4577,10,Common Cold
4578,34,Pneumonia
4579,13,Dimorphic hemmorhoids(piles)
4580,18,Heart attack
4581,39,Varicose veins
4582,26,Hypothyroidism
4583,24,Hyperthyroidism
4584,25,Hypoglycemia
4585,31,Osteoarthristis
4586,5,Arthritis
4587,0,(vertigo) Paroymsal  Positional Vertigo
4588,2,Acne
4589,38,Urinary tract infection
4590,35,Psoriasis
4591,27,Impetigo
4592,15,Fungal infection
4593,4,Allergy
4594,16,GERD
4595,9,Chronic cholestasis
4596,14,Drug Reaction
4597,33,Peptic ulcer diseae
4598,1,AIDS
4599,12,Diabetes 
4600,17,Gastroenteritis
4601,6,Bronchial Asthma
4602,23,Hypertension 
4603,30,Migraine
4604,7,Cervical spondylosis
4605,32,Paralysis (brain hemorrhage)
4606,28,Jaundice
4607,29,Malaria
4608,8,Chicken pox
4609,11,Dengue
4610,37,Typhoid
4611,40,hepatitis A
4612,19,Hepatitis B
4613,20,Hepatitis C
4614,21,Hepatitis D
4615,22,Hepatitis E
4616,3,Alcoholic hepatitis
4617,36,Tuberculosis
4618,10,Common Cold
4619,34,Pneumonia
4620,13,Dimorphic hemmorhoids(piles)
4621,18,Heart attack
4622,39,Varicose veins
4623,26,Hypothyroidism
4624,24,Hyperthyroidism
4625,25,Hypoglycemia
4626,31,Osteoarthristis
4627,5,Arthritis
4628,0,(vertigo) Paroymsal  Positional Vertigo
4629,2,Acne
4630,38,Urinary tract infection
4631,35,Psoriasis
4632,27,Impetigo
4633,15,Fungal infection
4634,4,Allergy
4635,16,GERD
4636,9,Chronic cholestasis
4637,14,Drug Reaction
4638,33,Peptic ulcer diseae
4639,1,AIDS
4640,12,Diabetes 
4641,17,Gastroenteritis
4642,6,Bronchial Asthma
4643,23,Hypertension 
4644,30,Migraine
4645,7,Cervical spondylosis
4646,32,Paralysis (brain hemorrhage)
4647,28,Jaundice
4648,29,Malaria
4649,8,Chicken pox
4650,11,Dengue
4651,37,Typhoid
4652,40,hepatitis A
4653,19,Hepatitis B
4654,20,Hepatitis C
4655,21,Hepatitis D
4656,22,Hepatitis E
4657,3,Alcoholic hepatitis
4658,36,Tuberculosis
4659,10,Common Cold
4660,34,Pneumonia
4661,13,Dimorphic hemmorhoids(piles)
4662,18,Heart attack
4663,39,Varicose veins
4664,26,Hypothyroidism
4665,24,Hyperthyroidism
4666,25,Hypoglycemia
4667,31,Osteoarthristis
4668,5,Arthritis
4669,0,(vertigo) Paroymsal  Positional Vertigo
4670,2,Acne
4671,38,Urinary tract infection
4672,35,Psoriasis
4673,27,Impetigo
4674,15,Fungal infection
4675,4,Allergy
4676,16,GERD
4677,9,Chronic cholestasis
4678,14,Drug Reaction
4679,33,Peptic ulcer diseae
4680,1,AIDS
4681,12,Diabetes 
4682,17,Gastroenteritis
4683,6,Bronchial Asthma
4684,23,Hypertension 
4685,30,Migraine
4686,7,Cervical spondylosis
4687,32,Paralysis (brain hemorrhage)
4688,28,Jaundice
4689,29,Malaria
4690,8,Chicken pox
4691,11,Dengue
4692,37,Typhoid
4693,40,hepatitis A
4694,19,Hepatitis B
4695,20,Hepatitis C
4696,21,Hepatitis D
4697,22,Hepatitis E
4698,3,Alcoholic hepatitis
4699,36,Tuberculosis
4700,10,Common Cold
4701,34,Pneumonia
4702,13,Dimorphic hemmorhoids(piles)
4703,18,Heart attack
4704,39,Varicose veins
4705,26,Hypothyroidism
4706,24,Hyperthyroidism
4707,25,Hypoglycemia
4708,31,Osteoarthristis
4709,5,Arthritis
4710,0,(vertigo) Paroymsal  Positional Vertigo
4711,2,Acne
4712,38,Urinary tract infection
4713,35,Psoriasis
4714,27,Impetigo
4715,15,Fungal infection
4716,4,Allergy
4717,16,GERD
4718,9,Chronic cholestasis
4719,14,Drug Reaction
4720,33,Peptic ulcer diseae
4721,1,AIDS
4722,12,Diabetes 
4723,17,Gastroenteritis
4724,6,Bronchial Asthma
4725,23,Hypertension 
4726,30,Migraine
4727,7,Cervical spondylosis
4728,32,Paralysis (brain hemorrhage)
4729,28,Jaundice
4730,29,Malaria
4731,8,Chicken pox
4732,11,Dengue
4733,37,Typhoid
4734,40,hepatitis A
4735,19,Hepatitis B
4736,20,Hepatitis C
4737,21,Hepatitis D
4738,22,Hepatitis E
4739,3,Alcoholic hepatitis
4740,36,Tuberculosis
4741,10,Common Cold
4742,34,Pneumonia
4743,13,Dimorphic hemmorhoids(piles)
4744,18,Heart attack
4745,39,Varicose veins
4746,26,Hypothyroidism
4747,24,Hyperthyroidism
4748,25,Hypoglycemia
4749,31,Osteoarthristis
4750,5,Arthritis
4751,0,(vertigo) Paroymsal  Positional Vertigo
4752,2,Acne
4753,38,Urinary tract infection
4754,35,Psoriasis
4755,27,Impetigo
4756,15,Fungal infection
4757,4,Allergy
4758,16,GERD
4759,9,Chronic cholestasis
4760,14,Drug Reaction
4761,33,Peptic ulcer diseae
4762,1,AIDS
4763,12,Diabetes 
4764,17,Gastroenteritis
4765,6,Bronchial Asthma
4766,23,Hypertension 
4767,30,Migraine
4768,7,Cervical spondylosis
4769,32,Paralysis (brain hemorrhage)
4770,28,Jaundice
4771,29,Malaria
4772,8,Chicken pox
4773,11,Dengue
4774,37,Typhoid
4775,40,hepatitis A
4776,19,Hepatitis B
4777,20,Hepatitis C
4778,21,Hepatitis D
4779,22,Hepatitis E
4780,3,Alcoholic hepatitis
4781,36,Tuberculosis
4782,10,Common Cold
4783,34,Pneumonia
4784,13,Dimorphic hemmorhoids(piles)
4785,18,Heart attack
4786,39,Varicose veins
4787,26,Hypothyroidism
4788,24,Hyperthyroidism
4789,25,Hypoglycemia
4790,31,Osteoarthristis
4791,5,Arthritis
4792,0,(vertigo) Paroymsal  Positional Vertigo
4793,2,Acne
4794,38,Urinary tract infection
4795,35,Psoriasis
4796,27,Impetigo
4797,15,Fungal infection
4798,4,Allergy
4799,16,GERD
4800,9,Chronic cholestasis
4801,14,Drug Reaction
4802,33,Peptic ulcer diseae
4803,1,AIDS
4804,12,Diabetes 
4805,17,Gastroenteritis
4806,6,Bronchial Asthma
4807,23,Hypertension 
4808,30,Migraine
4809,7,Cervical spondylosis
4810,32,Paralysis (brain hemorrhage)
4811,28,Jaundice
4812,29,Malaria
4813,8,Chicken pox
4814,11,Dengue
4815,37,Typhoid
4816,40,hepatitis A
4817,19,Hepatitis B
4818,20,Hepatitis C
4819,21,Hepatitis D
4820,22,Hepatitis E
4821,3,Alcoholic hepatitis
4822,36,Tuberculosis
4823,10,Common Cold
4824,34,Pneumonia
4825,13,Dimorphic hemmorhoids(piles)
4826,18,Heart attack
4827,39,Varicose veins
4828,26,Hypothyroidism
4829,24,Hyperthyroidism
4830,25,Hypoglycemia
4831,31,Osteoarthristis
4832,5,Arthritis
4833,0,(vertigo) Paroymsal  Positional Vertigo
4834,2,Acne
4835,38,Urinary tract infection
4836,35,Psoriasis
4837,27,Impetigo
4838,15,Fungal infection
4839,4,Allergy
4840,16,GERD
4841,9,Chronic cholestasis
4842,14,Drug Reaction
4843,33,Peptic ulcer diseae
4844,1,AIDS
4845,12,Diabetes 
4846,17,Gastroenteritis
4847,6,Bronchial Asthma
4848,23,Hypertension 
4849,30,Migraine
4850,7,Cervical spondylosis
4851,32,Paralysis (brain hemorrhage)
4852,28,Jaundice
4853,29,Malaria
4854,8,Chicken pox
4855,11,Dengue
4856,37,Typhoid
4857,40,hepatitis A
4858,19,Hepatitis B
4859,20,Hepatitis C
4860,21,Hepatitis D
4861,22,Hepatitis E
4862,3,Alcoholic hepatitis
4863,36,Tuberculosis
4864,10,Common Cold
4865,34,Pneumonia
4866,13,Dimorphic hemmorhoids(piles)
4867,18,Heart attack
4868,39,Varicose veins
4869,26,Hypothyroidism
4870,24,Hyperthyroidism
4871,25,Hypoglycemia
4872,31,Osteoarthristis
4873,5,Arthritis
4874,0,(vertigo) Paroymsal  Positional Vertigo
4875,2,Acne
4876,38,Urinary tract infection
4877,35,Psoriasis
4878,27,Impetigo
4879,15,Fungal infection
4880,4,Allergy
4881,16,GERD
4882,9,Chronic cholestasis
4883,14,Drug Reaction
4884,33,Peptic ulcer diseae
4885,1,AIDS
4886,12,Diabetes 
4887,17,Gastroenteritis
4888,6,Bronchial Asthma
4889,23,Hypertension 
4890,30,Migraine
4891,7,Cervical spondylosis
4892,32,Paralysis (brain hemorrhage)
4893,28,Jaundice
4894,29,Malaria
4895,8,Chicken pox
4896,11,Dengue
4897,37,Typhoid
4898,40,hepatitis A
4899,19,Hepatitis B
4900,20,Hepatitis C
4901,21,Hepatitis D
4902,22,Hepatitis E
4903,3,Alcoholic hepatitis
4904,36,Tuberculosis
4905,10,Common Cold
4906,34,Pneumonia
4907,13,Dimorphic hemmorhoids(piles)
4908,18,Heart attack
4909,39,Varicose veins
4910,26,Hypothyroidism
4911,24,Hyperthyroidism
4912,25,Hypoglycemia
4913,31,Osteoarthristis
4914,5,Arthritis
4915,0,(vertigo) Paroymsal  Positional Vertigo
4916,2,Acne
4917,38,Urinary tract infection
4918,35,Psoriasis
4919,27,Impetigo
4920,15,Fungal infection
4921,4,Allergy
4922,16,GERD
4923,9,Chronic cholestasis
4924,14,Drug Reaction
4925,33,Peptic ulcer diseae
4926,1,AIDS
4927,12,Diabetes 
4928,17,Gastroenteritis
4929,6,Bronchial Asthma
4930,23,Hypertension 
4931,30,Migraine
4932,7,Cervical spondylosis
4933,32,Paralysis (brain hemorrhage)
4934,28,Jaundice
4935,29,Malaria
4936,8,Chicken pox
4937,11,Dengue
4938,37,Typhoid
4939,40,hepatitis A
4940,19,Hepatitis B
4941,20,Hepatitis C
4942,21,Hepatitis D
4943,22,Hepatitis E
4944,3,Alcoholic hepatitis
4945,36,Tuberculosis
4946,10,Common Cold
4947,34,Pneumonia
4948,13,Dimorphic hemmorhoids(piles)
4949,18,Heart attack
4950,39,Varicose veins
4951,26,Hypothyroidism
4952,24,Hyperthyroidism
4953,25,Hypoglycemia
4954,31,Osteoarthristis
4955,5,Arthritis
4956,0,(vertigo) Paroymsal  Positional Vertigo
4957,2,Acne
4958,38,Urinary tract infection
4959,35,Psoriasis
4960,27,Impetigo
4961,15,Fungal infection
